Tidspunkt,Energimåler energibrønner Retur temperature,Energimåler energibrønner Tur temperature,Energimåler levert fjernkjøling Tur temperature,Energimåler levert fjernvarme Retur temperature,Energimåler levert fjernvarme Tur temperature,Energimåler produsert _IK401 Retur temperature,Energimåler produsert _IK401 Retur temperature (2),Energimåler produsert _IK401 Tur temperature,Energimåler produsert _IK402 Retur temperature,Energimåler produsert _IK402 Retur temperature (2),Energimåler produsert _IK402 Tur temperature,Retur temperature fjernkjølekrets,Tur temperature fra varmepumpe _IK401,Tur temperature fra varmepumpe _IK402,Utetemperatur,El_måler stiger til =434_101 Aktiv effekt,El_måler stiger til fordeling =434_102 Aktiv effekt,El_måler til varmepumpe _IK401 Aktiv effekt,El_måler til varmepumpe _IK402 Aktiv effekt,Nettanalysator inntak Aktiv effekt,Nettanalysator inntak Aktiv effekt (2),Energimåler energibrønner Avgitt effekt,Energimåler kjøling energisentral Avgitt effekt,Energimåler levert fjernkjøling Avgitt effekt,Energimåler levert fjernvarme Avgitt effekt,Energimåler oppvarming energisentral Avgitt effekt,Energimåler produsert _IE401 Avgitt effekt,Energimåler produsert _IE402 Avgitt effekt,Energimåler produsert _IK401 Avgitt effekt,Energimåler produsert _IK401 Avgitt effekt (2),Energimåler produsert _IK402 Avgitt effekt,Energimåler produsert _IK402 Avgitt effekt (2),Energimåler produsert _IP401 Avgitt effekt,Energimåler produsert _IP402 Avgitt effekt,Energimåler produsert _IP403 Avgitt effekt,Energimåler tørrkjølerkrets Avgitt effekt,Energimåler tørrkjølerkrets Avgitt effekt (2),assumed_bore_depth_m,surface_T_proxy,geo_gradient_C_per_km,geo_heatflow_mW_m2,bore_depth_km,geo_baseline_T_at_depth
2025-03-19 17:45:00,4.6,2.4,10.2,37.1,44.9,39.9,3.5,1.1,39.7,3.5,2.0,11.7,46.0,44.2,3.6,31.9,37.5,219,154,253,224,-820,-37,-90,1440,4,0,0,880,-680,580,-430,0,0,0,-100,-140,250.0,4.266666666666667,13.0,51.0,0.25,7.516666666666667
2025-03-19 17:50:00,4.5,2.5,10.2,36.7,44.8,39.1,3.5,1.3,39.0,3.5,2.0,11.7,45.6,44.1,3.6,31.1,36.5,209,154,242,219,-750,-37,-100,1450,5,0,0,810,-620,580,-430,0,0,0,-90,-140,250.0,4.216666666666667,13.0,51.0,0.25,7.466666666666667
2025-03-19 17:55:00,4.5,2.5,10.2,36.6,44.8,38.6,3.4,1.3,38.4,3.4,1.9,11.7,45.9,44.2,3.6,30.8,35.7,200,154,234,218,-720,-36,-100,1330,5,0,0,780,-590,580,-430,0,0,0,-90,-150,250.0,4.166666666666667,13.0,51.0,0.25,7.416666666666667
2025-03-19 18:00:00,4.4,2.4,10.2,36.3,45.0,37.9,3.3,1.3,37.8,3.3,1.8,11.6,45.3,44.3,3.5,30.5,35.6,188,152,221,212,-680,-36,-100,1340,3,0,0,730,-550,580,-430,0,0,0,-100,-140,250.0,4.1125,13.0,51.0,0.25,7.3625
2025-03-19 18:05:00,4.4,2.4,10.1,36.5,44.7,37.7,3.2,1.3,37.5,3.2,1.7,11.6,45.5,44.3,3.4,30.5,36.0,189,153,222,212,-670,-36,-110,1240,3,0,0,720,-550,580,-430,0,0,0,-90,-140,250.0,4.0625,13.0,51.0,0.25,7.3125
2025-03-19 18:10:00,4.3,2.3,10.1,36.3,44.6,37.5,3.1,1.1,37.3,3.1,1.6,11.6,45.3,43.6,3.3,30.4,35.2,188,46,221,96,-660,-36,-110,1310,4,0,0,710,-550,580,-410,0,0,0,-90,-160,250.0,4.0125,13.0,51.0,0.25,7.2625
2025-03-19 18:15:00,4.3,2.1,10.3,35.9,42.5,36.1,3.4,0.9,38.6,3.0,3.1,11.6,42.2,38.9,3.0,11.4,13.7,251,0,267,21,-410,-35,-90,990,-1,0,0,880,-680,0,0,0,0,0,0,0,250.0,3.95,13.0,51.0,0.25,7.199999999999999
2025-03-19 18:20:00,4.4,0.9,10.2,36.0,43.1,36.2,3.0,-0.1,38.6,3.1,3.1,11.6,43.6,38.9,2.7,12.2,13.7,333,0,352,21,-660,-35,-90,1090,0,0,0,1170,-910,0,0,0,0,0,0,0,250.0,3.875,13.0,51.0,0.25,7.125
2025-03-19 18:25:00,4.4,0.8,10.0,35.8,43.5,36.0,3.2,0.0,38.5,3.1,3.2,11.6,43.3,38.9,2.5,12.8,14.4,339,0,351,24,-780,-36,-120,1250,2,0,0,1300,-990,0,0,0,0,0,0,0,250.0,3.7916666666666665,13.0,51.0,0.25,7.041666666666666
2025-03-19 18:30:00,4.4,1.9,10.1,35.8,42.0,38.0,2.2,-1.0,37.9,2.2,2.3,11.9,44.4,37.9,2.7,34.8,37.3,345,50,380,93,-540,-35,-140,1330,0,0,0,1250,-930,-20,20,0,0,0,-170,-200,250.0,3.716666666666667,13.0,51.0,0.25,6.966666666666667
2025-03-19 18:35:00,4.5,1.6,10.0,36.5,43.1,39.2,2.1,-1.1,39.1,2.1,0.9,11.9,46.0,41.9,2.7,34.4,38.9,355,124,390,171,-640,-37,-140,1270,0,0,0,1230,-910,220,-200,0,0,0,-130,-230,250.0,3.641666666666667,13.0,51.0,0.25,6.891666666666668
2025-03-19 18:40:00,4.6,1.1,10.0,36.6,45.1,39.7,2.3,-0.7,39.6,2.3,0.7,11.8,46.6,43.9,2.7,33.6,39.6,332,174,367,230,-970,-37,-140,1640,5,0,0,1220,-910,530,-420,0,0,0,-160,-240,250.0,3.5666666666666664,13.0,51.0,0.25,6.816666666666666
2025-03-19 18:45:00,4.6,1.2,10.3,36.1,45.3,39.2,3.0,0.0,39.0,3.1,1.1,11.8,46.4,44.1,2.6,32.8,39.1,316,190,350,255,-1170,-37,-90,1890,4,0,0,1170,-880,680,-540,0,0,0,-150,-170,250.0,3.4875000000000003,13.0,51.0,0.25,6.737500000000001
2025-03-19 18:50:00,4.6,0.7,10.2,36.7,45.5,39.4,2.3,-0.3,39.2,2.1,0.3,11.7,47.0,44.8,2.4,11.2,25.9,287,195,299,229,-940,-39,-100,1770,4,0,0,1130,-800,740,-530,0,0,0,0,0,250.0,3.4,13.0,51.0,0.25,6.65
2025-03-19 18:55:00,4.6,0.3,9.9,36.6,45.8,38.6,2.0,-0.6,38.5,2.0,0.0,11.6,46.9,44.9,2.1,10.5,24.9,276,195,287,231,-1060,-40,-110,1760,4,0,0,1000,-750,730,-530,0,0,0,0,0,250.0,3.3083333333333336,13.0,51.0,0.25,6.558333333333334
2025-03-19 19:00:00,4.5,0.8,10.0,36.8,46.0,38.6,2.2,-0.1,38.4,2.1,0.2,11.6,47.2,45.4,2.0,30.9,36.1,260,196,293,239,-930,-39,-120,1640,4,0,0,980,-730,730,-540,0,0,0,0,-250,250.0,3.216666666666667,13.0,51.0,0.25,6.466666666666667
2025-03-19 19:05:00,4.4,0.9,10.3,37.2,46.2,38.9,1.7,-0.4,38.7,1.7,0.0,11.7,47.2,45.8,2.2,30.8,36.4,241,198,273,246,-840,-39,-80,1600,5,0,0,890,-670,710,-530,0,0,0,-170,-270,250.0,3.1333333333333333,13.0,51.0,0.25,6.383333333333333
2025-03-19 19:10:00,4.3,1.1,10.2,37.0,46.4,38.6,2.5,0.2,38.4,2.4,0.5,11.7,47.0,46.1,2.2,30.6,36.3,227,201,260,254,-940,-38,-90,1520,5,0,0,840,-630,730,-550,0,0,0,-130,-160,250.0,3.058333333333333,13.0,51.0,0.25,6.308333333333334
2025-03-19 19:15:00,4.3,0.3,10.2,37.2,46.3,38.5,1.5,-0.3,38.3,1.6,0.0,11.8,47.0,46.3,1.9,9.7,23.0,220,199,237,230,-850,-39,-100,1400,5,0,0,790,-580,720,-510,0,0,0,0,0,250.0,2.975,13.0,51.0,0.25,6.225
2025-03-19 19:20:00,4.3,0.3,10.0,36.9,46.4,37.9,1.7,-0.2,37.8,1.7,0.0,11.6,46.3,45.9,1.4,9.7,22.8,220,198,230,232,-970,-38,-110,1620,5,0,0,800,-600,730,-530,0,0,0,0,0,250.0,2.8708333333333336,13.0,51.0,0.25,6.120833333333334
2025-03-19 19:25:00,4.3,0.6,10.3,36.7,46.3,37.7,2.3,0.1,37.6,2.3,0.3,11.7,46.5,46.0,1.1,9.7,23.1,219,198,230,237,-1040,-38,-90,1520,4,0,0,810,-600,750,-540,0,0,0,0,0,250.0,2.754166666666667,13.0,51.0,0.25,6.004166666666666
2025-03-19 19:30:00,4.2,1.0,10.2,37.1,46.1,38.1,2.6,0.4,37.9,2.6,0.6,11.6,46.8,46.2,1.0,9.7,22.9,222,201,233,244,-1030,-39,-80,1500,2,0,0,810,-610,730,-550,0,0,0,0,0,250.0,2.641666666666667,13.0,51.0,0.25,5.891666666666668
2025-03-19 19:35:00,4.2,1.2,10.1,37.2,46.3,38.3,2.8,0.6,38.1,2.8,0.8,11.6,46.9,46.3,1.0,9.7,23.0,223,202,234,249,-1010,-39,-100,1610,1,0,0,810,-610,730,-550,0,0,0,0,0,250.0,2.5333333333333337,13.0,51.0,0.25,5.783333333333333
2025-03-19 19:40:00,4.1,1.2,10.1,36.8,46.5,38.0,2.8,0.6,37.9,2.8,0.8,11.8,46.9,46.3,1.0,9.7,23.5,222,201,233,250,-990,-39,-100,1590,1,0,0,820,-610,750,-550,0,0,0,0,0,250.0,2.4250000000000003,13.0,51.0,0.25,5.675000000000001
2025-03-19 19:45:00,4.0,1.6,10.1,37.0,46.3,38.0,2.9,1.0,37.8,2.9,1.2,11.6,45.2,45.2,0.8,9.7,24.0,175,166,187,216,-900,-39,-100,1600,1,0,0,760,-550,680,-490,0,0,0,0,0,250.0,2.308333333333333,13.0,51.0,0.25,5.558333333333334
2025-03-19 19:50:00,3.9,1.6,10.1,36.8,44.8,37.6,2.8,1.0,37.5,2.8,1.3,11.6,44.9,44.6,0.7,9.6,23.6,171,162,182,209,-780,-37,-100,1310,0,0,0,650,-490,620,-450,0,0,0,0,0,250.0,2.1875,13.0,51.0,0.25,5.4375
2025-03-19 19:55:00,3.8,1.5,10.1,36.8,44.5,37.8,2.6,0.9,37.6,2.6,1.0,11.6,44.8,44.7,0.6,9.7,22.8,171,162,182,206,-760,-37,-100,1240,0,0,0,640,-490,610,-440,0,0,0,0,0,250.0,2.0625000000000004,13.0,51.0,0.25,5.3125
2025-03-19 20:00:00,3.8,1.6,10.1,37.0,44.2,38.2,2.5,0.7,37.5,2.6,1.9,11.6,43.9,40.4,0.7,10.8,25.2,170,0,183,44,-730,-37,-100,1260,0,0,0,810,-500,120,-340,0,0,0,0,0,250.0,1.9458333333333333,13.0,51.0,0.25,5.195833333333334
2025-03-19 20:05:00,3.8,1.8,10.3,36.7,41.3,36.7,3.4,0.9,38.5,3.0,3.0,11.6,42.0,38.8,0.7,12.8,14.8,242,0,255,28,-460,-34,-80,1010,-3,0,0,820,-640,0,0,0,0,0,0,0,250.0,1.8333333333333333,13.0,51.0,0.25,5.083333333333333
2025-03-19 20:10:00,3.8,1.1,10.3,37.2,42.5,37.2,3.1,0.2,38.4,3.0,3.0,11.6,42.8,38.8,0.7,14.2,14.9,291,0,311,26,-650,-34,-80,930,0,0,0,1070,-850,0,0,0,0,0,0,0,250.0,1.7250000000000003,13.0,51.0,0.25,4.9750000000000005
2025-03-19 20:15:00,3.9,1.0,10.2,37.6,43.1,37.8,3.1,0.1,38.4,3.0,3.1,11.5,43.2,38.8,0.8,15.2,15.2,293,0,310,27,-690,-35,-90,1090,1,0,0,1150,-880,0,0,0,0,0,0,0,250.0,1.6333333333333335,13.0,51.0,0.25,4.883333333333334
2025-03-19 20:20:00,3.9,1.0,10.0,37.5,43.0,37.8,3.3,0.2,38.4,3.0,3.1,11.5,43.1,38.8,1.0,16.5,15.1,300,0,318,28,-730,-35,-90,1170,0,0,0,1170,-890,0,0,0,0,0,0,0,250.0,1.5625,13.0,51.0,0.25,4.8125
2025-03-19 20:25:00,4.0,1.0,10.0,37.4,43.0,37.9,3.4,0.3,38.3,3.0,3.1,11.5,43.0,38.8,1.0,16.7,15.1,301,0,317,28,-750,-35,-100,1200,0,0,0,1190,-910,0,0,0,0,0,0,0,250.0,1.5,13.0,51.0,0.25,4.75
2025-03-19 20:30:00,4.1,1.2,10.1,37.3,43.1,38.0,3.5,0.5,38.2,3.1,3.2,11.5,43.0,38.8,0.8,17.0,15.2,301,0,321,29,-760,-34,-100,1190,1,0,0,1190,-910,0,0,0,0,0,0,0,250.0,1.4208333333333334,13.0,51.0,0.25,4.670833333333333
2025-03-19 20:35:00,4.1,1.2,10.1,37.6,43.0,38.1,3.7,0.5,38.2,3.1,3.2,11.5,43.3,38.8,0.7,17.2,15.8,307,0,325,31,-770,-34,-90,1150,1,0,0,1200,-920,0,0,0,0,0,0,0,250.0,1.3375,13.0,51.0,0.25,4.5875
2025-03-19 20:40:00,4.2,1.4,10.1,38.1,43.5,38.6,3.8,0.6,38.1,3.2,3.2,11.5,43.8,38.8,0.7,16.8,15.4,311,0,328,31,-770,-34,-90,1140,2,0,0,1210,-920,0,0,0,0,0,0,0,250.0,1.2541666666666669,13.0,51.0,0.25,4.504166666666666
2025-03-19 20:45:00,4.2,1.4,10.1,38.1,43.8,38.8,3.8,0.6,38.1,3.3,3.3,11.5,43.9,38.8,0.8,17.0,15.4,310,0,328,31,-770,-34,-90,1220,3,0,0,1210,-920,0,0,0,0,0,0,0,250.0,1.1791666666666667,13.0,51.0,0.25,4.429166666666667
2025-03-19 20:50:00,4.1,1.5,10.2,38.2,43.8,38.7,3.8,0.7,38.0,3.3,3.3,11.6,44.0,38.8,0.7,17.2,15.3,311,0,329,32,-760,-34,-90,1210,3,0,0,1220,-920,0,0,0,0,0,0,0,250.0,1.1083333333333334,13.0,51.0,0.25,4.358333333333333
2025-03-19 20:55:00,4.2,1.4,10.2,38.3,44.0,38.8,3.8,0.7,38.0,3.4,3.4,11.5,44.0,38.8,0.7,17.2,15.2,311,0,327,31,-760,-34,-90,1210,3,0,0,1210,-920,0,0,0,0,0,0,0,250.0,1.05,13.0,51.0,0.25,4.3
2025-03-19 21:00:00,4.1,1.4,10.2,38.2,44.1,39.0,3.8,0.7,38.0,3.4,3.4,11.5,44.1,38.7,0.7,17.3,15.4,310,0,334,32,-760,-34,-90,1210,4,0,0,1210,-920,0,0,0,0,0,0,0,250.0,0.9958333333333336,13.0,51.0,0.25,4.245833333333334
2025-03-19 21:05:00,4.1,1.4,10.2,38.5,44.1,39.2,3.7,0.6,38.0,3.5,3.4,11.5,44.2,38.6,0.7,17.2,15.4,311,0,335,31,-750,-34,-100,1170,3,0,0,1210,-920,0,0,0,0,0,0,0,250.0,0.9333333333333336,13.0,51.0,0.25,4.183333333333334
2025-03-19 21:10:00,4.0,1.3,10.2,38.6,44.1,39.2,3.7,0.6,38.0,3.5,3.5,11.7,44.3,38.6,0.7,17.1,15.4,313,0,330,31,-750,-33,-100,1180,3,0,0,1210,-910,0,0,0,0,0,0,0,250.0,0.8708333333333335,13.0,51.0,0.25,4.120833333333334
2025-03-19 21:15:00,4.1,1.3,10.2,38.5,44.2,39.1,3.7,0.5,38.0,3.6,3.5,11.7,44.3,38.6,0.7,17.0,16.4,312,0,331,31,-760,-33,-100,1210,3,0,0,1210,-920,0,0,0,0,0,0,0,250.0,0.8208333333333334,13.0,51.0,0.25,4.070833333333334
2025-03-19 21:20:00,4.1,1.4,10.2,38.5,44.3,39.2,3.7,0.6,37.9,3.7,3.6,11.8,44.3,38.6,0.8,17.2,15.2,312,0,331,31,-750,-34,-100,1210,2,0,0,1210,-910,0,0,0,0,0,0,0,250.0,0.7958333333333334,13.0,51.0,0.25,4.045833333333333
2025-03-19 21:25:00,4.1,1.4,10.2,38.7,44.5,39.4,3.7,0.6,37.9,3.7,3.6,11.8,44.4,38.5,0.8,17.1,15.9,313,0,331,32,-730,-33,-120,1160,3,0,0,1210,-910,0,0,0,0,0,0,0,250.0,0.7833333333333335,13.0,51.0,0.25,4.033333333333333
2025-03-19 21:30:00,4.1,1.5,10.2,38.9,44.5,39.6,3.6,0.5,37.9,3.8,3.6,11.8,44.7,38.5,0.7,17.1,15.2,315,0,333,31,-710,-34,-130,1180,4,0,0,1210,-910,0,0,0,0,0,0,0,250.0,0.7708333333333335,13.0,51.0,0.25,4.020833333333334
2025-03-19 21:35:00,4.1,1.4,10.1,39.1,44.6,39.8,3.6,0.5,37.9,3.8,3.7,11.8,44.9,38.4,0.7,17.0,15.4,316,0,335,30,-710,-34,-130,1190,3,0,0,1200,-910,0,0,0,0,0,0,0,250.0,0.7583333333333334,13.0,51.0,0.25,4.008333333333334
2025-03-19 21:40:00,4.1,1.4,10.0,39.1,44.8,39.8,3.6,0.5,37.9,3.9,3.7,11.7,44.9,38.4,0.8,17.0,15.2,316,0,334,30,-700,-34,-120,1200,3,0,0,1210,-910,0,0,0,0,0,0,0,250.0,0.7500000000000001,13.0,51.0,0.25,4.0
2025-03-19 21:45:00,4.1,1.4,10.0,39.2,45.0,39.8,3.6,0.5,37.8,3.9,3.8,11.6,44.9,38.4,0.8,17.1,15.2,316,0,334,31,-720,-34,-120,1190,3,0,0,1210,-910,0,0,0,0,0,0,0,250.0,0.7500000000000001,13.0,51.0,0.25,4.0
2025-03-19 21:50:00,4.1,1.3,10.1,39.2,45.0,39.9,3.7,0.6,37.8,3.9,3.8,11.6,45.0,38.4,0.9,17.2,15.6,313,0,331,32,-750,-33,-110,1200,2,0,0,1200,-910,0,0,0,0,0,0,0,250.0,0.7583333333333334,13.0,51.0,0.25,4.008333333333334
2025-03-19 21:55:00,4.1,1.4,10.1,39.4,44.9,40.0,3.7,0.6,37.8,4.0,3.8,11.6,45.1,38.4,1.0,17.1,15.3,307,0,330,31,-740,-34,-90,1200,2,0,0,1200,-900,0,0,0,0,0,0,0,250.0,0.775,13.0,51.0,0.25,4.025
2025-03-19 22:00:00,4.2,1.5,10.1,39.4,44.8,40.0,3.7,0.6,37.7,4.0,3.9,11.6,44.9,38.3,1.1,17.1,15.7,305,0,326,32,-730,-33,-100,1180,1,0,0,1170,-880,0,0,0,0,0,0,0,250.0,0.7916666666666669,13.0,51.0,0.25,4.041666666666667
2025-03-19 22:05:00,4.1,1.5,10.2,39.2,44.9,39.9,3.7,0.7,37.7,4.0,3.9,11.5,44.8,38.3,1.1,17.1,15.2,299,0,317,31,-710,-33,-100,1180,1,0,0,1160,-870,0,0,0,0,0,0,0,250.0,0.8083333333333335,13.0,51.0,0.25,4.058333333333334
2025-03-19 22:10:00,4.1,1.6,10.2,39.4,45.0,40.1,3.7,0.8,37.7,4.0,3.9,11.6,44.9,38.3,1.2,17.2,15.3,287,0,307,31,-700,-33,-100,1120,2,0,0,1130,-850,0,0,0,0,0,0,0,250.0,0.8291666666666666,13.0,51.0,0.25,4.079166666666667
2025-03-19 22:15:00,4.1,1.7,10.2,39.9,44.9,40.5,3.7,0.8,37.7,4.1,4.0,11.5,44.9,38.3,1.3,17.3,15.4,267,0,285,30,-650,-33,-100,1090,2,0,0,1080,-820,0,0,0,0,0,0,0,250.0,0.8500000000000001,13.0,51.0,0.25,4.1
2025-03-19 22:20:00,4.1,1.7,10.1,39.7,44.7,40.4,3.6,0.9,37.6,4.1,4.0,11.6,44.8,38.3,1.3,17.2,15.3,261,0,280,28,-620,-32,-100,1080,2,0,0,1040,-790,0,0,0,0,0,0,0,250.0,0.8625000000000002,13.0,51.0,0.25,4.1125
2025-03-19 22:25:00,4.1,1.6,10.1,39.7,44.6,40.5,3.5,0.9,37.6,4.1,4.1,11.6,44.7,38.2,1.3,17.1,15.2,259,0,277,27,-600,-32,-100,1040,2,0,0,1020,-770,0,0,0,0,0,0,0,250.0,0.8750000000000001,13.0,51.0,0.25,4.125
2025-03-19 22:30:00,4.2,1.6,10.1,39.7,44.6,40.4,3.4,0.9,37.6,4.1,4.1,11.5,44.6,38.1,1.3,17.0,15.1,258,0,277,27,-590,-32,-100,1020,2,0,0,1010,-770,0,0,0,0,0,0,0,250.0,0.8958333333333335,13.0,51.0,0.25,4.145833333333334
2025-03-19 22:35:00,4.2,1.6,10.0,39.7,44.7,40.5,3.4,0.8,37.6,4.2,4.1,11.5,44.6,38.1,1.3,17.1,15.1,254,0,273,26,-590,-32,-100,990,3,0,0,1000,-760,0,0,0,0,0,0,0,250.0,0.9208333333333334,13.0,51.0,0.25,4.170833333333333
2025-03-19 22:40:00,4.2,1.6,10.1,39.8,44.7,40.6,3.4,0.8,37.5,4.2,4.2,11.5,44.7,38.1,1.1,17.0,15.2,255,0,273,26,-580,-31,-100,970,2,0,0,1000,-760,0,0,0,0,0,0,0,250.0,0.9375,13.0,51.0,0.25,4.1875
2025-03-19 22:45:00,4.2,1.6,10.1,40.0,44.6,40.6,3.4,0.8,37.5,4.1,4.2,11.5,44.8,38.1,1.1,17.0,15.1,256,0,274,25,-590,-32,-100,990,1,0,0,990,-750,0,0,0,0,0,0,0,250.0,0.9500000000000002,13.0,51.0,0.25,4.2
2025-03-19 22:50:00,4.2,1.5,10.1,40.0,44.7,40.6,3.3,0.8,37.5,3.9,4.2,11.5,44.9,38.0,1.0,16.9,15.1,256,0,278,25,-580,-32,-90,980,2,0,0,990,-760,0,0,0,0,0,0,0,250.0,0.9625,13.0,51.0,0.25,4.2125
2025-03-19 22:55:00,4.3,1.6,10.0,39.9,44.8,40.6,3.3,0.8,37.4,4.1,4.3,11.5,44.8,38.0,1.0,17.1,15.2,252,0,271,24,-580,-32,-100,1000,1,0,0,990,-750,0,0,0,0,0,0,0,250.0,0.975,13.0,51.0,0.25,4.225
2025-03-19 23:00:00,4.3,1.6,10.0,40.2,44.9,40.8,3.3,0.8,37.4,4.1,4.3,11.5,44.9,38.0,1.1,17.0,15.3,246,0,265,25,-570,-31,-100,950,1,0,0,970,-730,0,0,0,0,0,0,0,250.0,0.9916666666666668,13.0,51.0,0.25,4.241666666666667
2025-03-19 23:05:00,4.3,1.6,10.1,40.4,44.9,41.0,3.3,0.8,37.4,4.1,4.4,11.5,45.0,38.0,1.1,16.8,15.2,242,0,259,25,-570,-31,-100,920,1,0,0,950,-720,0,0,0,0,0,0,0,250.0,1.0083333333333335,13.0,51.0,0.25,4.258333333333334
2025-03-19 23:10:00,4.3,1.7,10.1,40.5,44.8,41.1,3.4,0.8,37.4,4.1,4.4,11.5,45.0,38.0,1.1,17.0,15.1,236,0,255,24,-550,-31,-90,920,1,0,0,930,-720,0,0,0,0,0,0,0,250.0,1.025,13.0,51.0,0.25,4.275
2025-03-19 23:15:00,4.4,1.7,10.1,40.5,44.8,41.1,3.3,1.0,37.3,4.1,4.4,11.5,44.9,37.9,1.0,16.9,15.2,232,0,251,23,-540,-31,-90,890,2,0,0,900,-700,0,0,0,0,0,0,0,250.0,1.0375000000000003,13.0,51.0,0.25,4.2875000000000005
2025-03-19 23:20:00,4.4,1.7,10.1,40.3,44.8,40.9,3.3,0.9,37.3,4.1,4.5,11.5,44.7,37.8,0.9,17.0,15.3,230,0,248,23,-520,-31,-90,930,2,0,0,900,-680,0,0,0,0,0,0,0,250.0,1.0416666666666667,13.0,51.0,0.25,4.291666666666667
2025-03-19 23:25:00,4.4,1.7,10.1,40.2,44.8,40.8,3.2,0.9,37.3,4.1,4.5,11.5,44.6,37.8,0.7,17.1,15.3,228,0,247,23,-520,-31,-80,910,2,0,0,890,-680,0,0,0,0,0,0,0,250.0,1.0375,13.0,51.0,0.25,4.2875
2025-03-19 23:30:00,4.4,1.7,10.0,40.4,44.7,41.0,3.2,0.9,37.3,4.1,4.5,11.5,44.7,37.8,0.5,17.2,15.3,229,0,247,24,-520,-31,-90,880,2,0,0,890,-680,0,0,0,0,0,0,0,250.0,1.0291666666666668,13.0,51.0,0.25,4.279166666666667
2025-03-19 23:35:00,4.4,1.7,10.1,40.4,44.6,40.9,3.3,1.0,37.2,4.0,4.6,11.5,44.7,37.8,0.5,17.2,15.4,229,0,248,24,-530,-30,-90,880,2,0,0,890,-680,0,0,0,0,0,0,0,250.0,1.0208333333333333,13.0,51.0,0.25,4.270833333333333
2025-03-19 23:40:00,4.5,1.7,10.1,40.4,44.5,40.9,3.3,1.0,37.2,4.0,4.6,11.5,44.7,37.7,0.6,17.1,15.2,230,0,248,23,-530,-30,-90,910,2,0,0,890,-690,0,0,0,0,0,0,0,250.0,1.0125000000000002,13.0,51.0,0.25,4.2625
2025-03-19 23:45:00,4.5,1.7,10.1,40.3,44.6,40.8,3.3,1.0,37.2,3.9,4.6,11.5,44.6,37.7,0.8,17.1,15.5,229,0,253,24,-530,-30,-100,900,2,0,0,890,-690,0,0,0,0,0,0,0,250.0,1.0125000000000002,13.0,51.0,0.25,4.2625
2025-03-19 23:50:00,4.5,1.8,10.2,40.2,44.7,40.9,3.4,1.0,37.2,4.1,4.7,11.5,44.7,37.7,1.1,17.1,15.2,229,0,247,23,-530,-30,-90,910,2,0,0,900,-690,0,0,0,0,0,0,0,250.0,1.0208333333333333,13.0,51.0,0.25,4.270833333333333
2025-03-19 23:55:00,4.5,1.8,10.2,40.5,44.7,41.0,3.4,1.1,37.1,4.1,4.7,11.5,44.7,37.7,1.3,17.1,15.8,226,0,244,24,-530,-30,-90,880,2,0,0,890,-680,0,0,0,0,0,0,0,250.0,1.0333333333333334,13.0,51.0,0.25,4.283333333333333
2025-03-20 00:00:00,4.5,1.8,10.2,40.5,44.6,41.1,3.4,1.1,37.1,4.0,4.8,11.5,44.8,37.7,1.0,17.1,15.3,228,0,245,23,-520,-30,-90,880,2,0,0,880,-680,0,0,0,0,0,0,0,250.0,1.0291666666666668,13.0,51.0,0.25,4.279166666666667
2025-03-20 00:05:00,4.6,1.8,10.2,40.5,44.7,40.9,3.3,1.0,37.1,4.1,4.8,11.6,44.8,37.6,0.9,16.9,15.8,227,0,245,24,-520,-30,-100,880,1,0,0,890,-680,0,0,0,0,0,0,0,250.0,1.0208333333333333,13.0,51.0,0.25,4.270833333333333
2025-03-20 00:10:00,4.6,1.8,10.2,40.3,44.5,40.7,3.3,1.0,37.0,4.0,4.8,11.6,44.4,37.5,0.7,17.0,15.8,226,0,244,23,-510,-30,-100,910,1,0,0,890,-680,0,0,0,0,0,0,0,250.0,1.0000000000000002,13.0,51.0,0.25,4.25
2025-03-20 00:15:00,4.6,1.8,10.2,40.2,44.6,40.8,3.3,1.0,37.0,4.1,4.9,11.8,44.5,37.5,0.7,17.0,15.1,226,0,243,22,-500,-30,-110,890,1,0,0,880,-670,0,0,0,0,0,0,0,250.0,0.975,13.0,51.0,0.25,4.225
2025-03-20 00:20:00,4.6,1.9,10.2,40.1,44.5,40.9,3.3,1.0,37.0,4.1,4.9,11.8,44.5,37.5,0.8,17.0,15.3,226,0,243,22,-490,-30,-110,880,3,0,0,880,-680,0,0,0,0,0,0,0,250.0,0.9541666666666668,13.0,51.0,0.25,4.204166666666667
2025-03-20 00:25:00,4.6,1.9,10.2,40.3,44.4,40.8,3.3,1.0,36.9,4.1,4.9,11.7,44.5,37.5,1.0,16.9,15.3,226,0,244,23,-480,-30,-120,890,2,0,0,890,-680,0,0,0,0,0,0,0,250.0,0.9416666666666668,13.0,51.0,0.25,4.191666666666666
2025-03-20 00:30:00,4.6,1.9,10.0,40.2,44.4,40.7,3.3,1.0,36.9,4.1,5.0,11.6,44.4,37.3,0.9,17.0,15.3,225,0,244,22,-490,-30,-120,900,2,0,0,890,-680,0,0,0,0,0,0,0,250.0,0.9250000000000002,13.0,51.0,0.25,4.175
2025-03-20 00:35:00,4.6,1.9,10.0,40.0,44.4,40.6,3.4,1.0,36.9,4.0,5.0,11.6,44.4,37.3,0.8,17.2,15.2,226,0,243,22,-490,-30,-120,900,2,0,0,890,-670,0,0,0,0,0,0,0,250.0,0.9041666666666668,13.0,51.0,0.25,4.154166666666667
